Date,SKU,Group,Units Pkg,Avg Price Pkg,Sales Pkg
201902,SKU_53,C,6,8,46
201902,SKU_07,D,6,9,1691
201902,SKU_59,D,6,7,264
201902,SKU_08,D,7,8,1108
201902,SKU_60,D,8,7,172
201902,SKU_09,D,7,7,194
201902,SKU_10,D,6,7,608
201902,SKU_11,D,7,7,167
201902,SKU_12,D,5,9,644
201902,SKU_105,D,9,8,15
201902,SKU_106,D,7,9,17
201902,SKU_13,D,8,8,212
201902,SKU_14,D,5,7,1109
201902,SKU_15,D,5,7,124
201902,SKU_16,D,4,7,361
201902,SKU_70,B,6,6,220
201902,SKU_71,B,8,7,172
201902,SKU_72,B,6,6,447
201902,SKU_73,B,7,7,459
201902,SKU_74,B,5,6,168
201902,SKU_75,B,6,7,266
201902,SKU_103,A,13,6,654
201902,SKU_91,A,13,6,94
201902,SKU_17,F,7,15,10
201902,SKU_80,F,6,13,76
201902,SKU_76,F,6,13,179
201902,SKU_109,F,5,12,65
201902,SKU_110,F,7,13,1
201902,SKU_19,F,7,14,8
201902,SKU_20,F,7,13,7
201902,SKU_107,F,6,12,49
201902,SKU_83,F,6,13,121
201902,SKU_77,F,6,13,378
201902,SKU_26,H,5,8,131
201902,SKU_27,I,5,5,256
201902,SKU_28,I,15,3,27
201902,SKU_29,I,5,8,52
201902,SKU_30,I,5,4,178
201902,SKU_31,I,10,3,27
201902,SKU_32,I,4,6,195
201902,SKU_33,G,8,15,5
201902,SKU_96,G,4,6,112
201902,SKU_92,G,4,7,144
201902,SKU_97,J,4,10,78
201902,SKU_93,J,4,10,322
201902,SKU_84,J,5,11,164
201902,SKU_85,J,5,11,245
201902,SKU_104,J,4,10,117
201902,SKU_86,J,4,10,519
201902,SKU_87,J,6,11,464
201902,SKU_78,J,6,11,826
201902,SKU_108,K,6,7,65
201902,SKU_100,K,6,8,111
201902,SKU_111,K,5,9,135
201902,SKU_112,K,5,9,147
201902,SKU_88,K,5,10,574
201902,SKU_89,K,5,10,446
201902,SKU_101,K,5,7,88
201902,SKU_102,K,5,7,145
201902,SKU_48,L,40,9,132
201902,SKU_68,M,40,8,3
201902,SKU_65,M,80,11,61
201902,SKU_51,N,100,6,455
201902,SKU_52,N,100,5,414
201902,SKU_113,N,100,6,395
201902,SKU_55,N,50,3,101
201903,SKU_79,A,6,3,4
201903,SKU_02,B,7,7,0
201903,SKU_03,B,7,6,42
201903,SKU_04,C,4,6,2
201903,SKU_05,C,6,8,21
201903,SKU_53,C,6,8,33
201903,SKU_54,C,5,8,33
201903,SKU_07,D,6,9,2290
201903,SKU_59,D,6,7,86
201903,SKU_08,D,7,8,1577
201903,SKU_60,D,8,7,60
201903,SKU_09,D,7,7,217
201903,SKU_10,D,6,7,605
201903,SKU_11,D,7,7,219
201903,SKU_12,D,5,9,915
201903,SKU_105,D,9,8,22
201903,SKU_106,D,7,9,25
201903,SKU_13,D,8,8,232
201903,SKU_14,D,5,7,772
201903,SKU_15,D,5,7,250
201903,SKU_16,D,4,7,359
201903,SKU_70,B,6,6,77
201903,SKU_71,B,8,7,266
201903,SKU_72,B,6,6,125
201903,SKU_73,B,7,7,583
201903,SKU_74,B,5,6,100
201903,SKU_75,B,6,7,225
201903,SKU_103,A,13,6,732
201903,SKU_91,A,13,6,196
201903,SKU_17,F,7,15,0
201903,SKU_80,F,6,13,69
201903,SKU_76,F,6,13,214
201903,SKU_109,F,5,12,8
201903,SKU_19,F,7,14,18
201903,SKU_20,F,7,13,2
201903,SKU_107,F,6,12,152
201903,SKU_83,F,6,13,178
201903,SKU_77,F,6,13,434
201903,SKU_58,G,8,11,7
201903,SKU_26,H,5,8,105
201903,SKU_27,I,5,5,263
201903,SKU_114,I,5,4,103
201903,SKU_28,I,15,3,29
201903,SKU_29,I,5,8,66
201903,SKU_30,I,5,4,171
201903,SKU_31,I,10,3,19
201903,SKU_32,I,4,6,234
201903,SKU_115,I,4,5,51
201903,SKU_33,G,8,15,7
201903,SKU_96,G,4,6,102
201903,SKU_92,G,4,7,153
201903,SKU_97,J,4,10,77
201903,SKU_98,J,4,8,1
201903,SKU_93,J,4,10,280
201903,SKU_84,J,5,11,175
201903,SKU_85,J,5,11,257
201903,SKU_104,J,4,10,145
201903,SKU_86,J,4,10,512
201903,SKU_87,J,6,11,372
201903,SKU_78,J,6,11,664
201903,SKU_108,K,6,7,133
201903,SKU_100,K,6,8,155
201903,SKU_111,K,5,9,192
201903,SKU_112,K,5,9,130
201903,SKU_88,K,5,10,746
201903,SKU_89,K,5,10,527
201903,SKU_101,K,5,7,217
201903,SKU_102,K,5,7,244
201903,SKU_48,L,40,9,74
201903,SKU_68,M,40,8,1
201903,SKU_65,M,80,11,53
201903,SKU_51,N,100,6,472
201903,SKU_52,N,100,5,565
201903,SKU_113,N,100,6,318
201903,SKU_55,N,50,3,112
201904,SKU_79,A,6,3,1
201904,SKU_02,B,7,7,0
201904,SKU_03,B,7,6,42
201904,SKU_53,C,6,8,40
201904,SKU_54,C,5,8,29
201904,SKU_07,D,6,9,2569
201904,SKU_59,D,6,7,148
201904,SKU_08,D,7,8,1952
201904,SKU_09,D,7,7,311
201904,SKU_10,D,6,7,650
201904,SKU_11,D,7,7,198
201904,SKU_12,D,5,9,1129
201904,SKU_105,D,9,8,7
201904,SKU_106,D,7,9,8
201904,SKU_13,D,8,8,399
201904,SKU_14,D,5,7,1014
201904,SKU_15,D,5,7,152
201904,SKU_16,D,4,7,582
201904,SKU_70,B,6,6,144
201904,SKU_71,B,8,7,263
201904,SKU_72,B,6,6,1183
201904,SKU_73,B,7,7,966
201904,SKU_74,B,5,6,584
201904,SKU_75,B,6,7,215
201904,SKU_103,A,13,6,673
201904,SKU_91,A,13,6,144
201904,SKU_17,F,7,15,1
201904,SKU_18,F,7,12,0
201904,SKU_80,F,6,13,4
201904,SKU_76,F,6,13,84
201904,SKU_109,F,5,12,2
201904,SKU_19,F,7,14,7
201904,SKU_107,F,6,12,116
201904,SKU_83,F,6,13,219
201904,SKU_77,F,6,13,540
201904,SKU_58,G,8,11,1
201904,SKU_69,G,8,11,1
201904,SKU_26,H,5,8,168
201904,SKU_27,I,5,5,275
201904,SKU_114,I,5,4,36
201904,SKU_29,I,5,8,66
201904,SKU_30,I,5,4,198
201904,SKU_32,I,4,6,221
201904,SKU_115,I,4,5,28
201904,SKU_33,G,8,15,9
201904,SKU_96,G,4,6,113
201904,SKU_92,G,4,7,165
201904,SKU_97,J,4,10,85
201904,SKU_93,J,4,10,259
201904,SKU_84,J,5,11,138
201904,SKU_85,J,5,11,206
201904,SKU_104,J,4,10,118
201904,SKU_86,J,4,10,545
201904,SKU_87,J,6,11,251
201904,SKU_78,J,6,11,556
201904,SKU_108,K,6,7,91
201904,SKU_100,K,6,8,90
201904,SKU_111,K,5,9,383
201904,SKU_112,K,5,9,552
201904,SKU_88,K,5,10,585
201904,SKU_89,K,5,10,437
201904,SKU_101,K,5,7,210
201904,SKU_102,K,5,7,334
201904,SKU_48,L,40,9,78
201904,SKU_68,M,40,8,12
201904,SKU_65,M,80,11,47
201904,SKU_51,N,100,6,470
201904,SKU_52,N,100,5,563
201904,SKU_113,N,100,6,520
201904,SKU_55,N,50,3,75
201905,SKU_79,A,6,3,0
201905,SKU_03,B,7,6,51
201905,SKU_05,C,6,8,29
201905,SKU_53,C,6,8,41
201905,SKU_54,C,5,8,47
201905,SKU_07,D,6,9,2334
201905,SKU_59,D,6,7,72
201905,SKU_08,D,7,8,1275
201905,SKU_09,D,7,7,189
201905,SKU_10,D,6,7,285
201905,SKU_11,D,7,7,172
201905,SKU_12,D,5,9,776
201905,SKU_105,D,9,8,4
201905,SKU_106,D,7,9,10
201905,SKU_13,D,8,8,231
201905,SKU_14,D,5,7,848
201905,SKU_15,D,5,7,199
201905,SKU_16,D,4,7,323
201905,SKU_70,B,6,6,273
201905,SKU_71,B,8,7,207
201905,SKU_72,B,6,6,481
201905,SKU_73,B,7,7,730
201905,SKU_74,B,5,6,58
201905,SKU_75,B,6,7,197
201905,SKU_103,A,13,6,649
201905,SKU_91,A,13,6,101
201905,SKU_17,F,7,15,3
201905,SKU_80,F,6,13,71
201905,SKU_76,F,6,13,166
201905,SKU_81,F,2,4,0
201905,SKU_82,F,2,4,1
201905,SKU_109,F,5,12,8
201905,SKU_19,F,7,14,9
201905,SKU_20,F,7,13,1
201905,SKU_107,F,6,12,146
201905,SKU_83,F,6,13,221
201905,SKU_77,F,6,13,530
201905,SKU_58,G,8,11,2
201905,SKU_69,G,8,11,2
201905,SKU_26,H,5,8,99
201905,SKU_27,I,5,5,281
201905,SKU_114,I,5,4,75
201905,SKU_29,I,5,8,67
201905,SKU_30,I,5,4,262
201905,SKU_32,I,4,6,272
201905,SKU_115,I,4,5,23
201905,SKU_33,G,8,15,9
201905,SKU_96,G,4,6,113
201905,SKU_92,G,4,7,173
201905,SKU_97,J,4,10,76
201905,SKU_93,J,4,10,340
201905,SKU_84,J,5,11,202
201905,SKU_85,J,5,11,285
201905,SKU_104,J,4,10,119
201905,SKU_86,J,4,10,566
201905,SKU_87,J,6,11,574
201905,SKU_78,J,6,11,1007
201905,SKU_111,K,5,9,474
201905,SKU_112,K,5,9,503
201905,SKU_88,K,5,10,709
201905,SKU_89,K,5,10,503
201905,SKU_95,K,2,4,2
201905,SKU_90,K,2,4,4
201905,SKU_101,K,5,7,292
201905,SKU_102,K,5,7,332
201905,SKU_48,L,40,9,87
201905,SKU_68,M,40,8,7
201905,SKU_65,M,80,11,55
201905,SKU_51,N,100,6,300
201905,SKU_52,N,100,5,449
201905,SKU_113,N,100,6,273
201905,SKU_55,N,50,3,54
201906,SKU_79,A,6,3,5
201906,SKU_05,C,6,8,10
201906,SKU_53,C,6,8,43
201906,SKU_54,C,5,8,58
201906,SKU_07,D,6,9,2023
201906,SKU_59,D,6,7,49
201906,SKU_08,D,7,8,1443
201906,SKU_09,D,7,7,245
201906,SKU_10,D,6,7,594
201906,SKU_11,D,7,7,180
201906,SKU_12,D,5,9,877
201906,SKU_105,D,9,8,8
201906,SKU_106,D,7,9,10
201906,SKU_13,D,8,8,319
201906,SKU_14,D,5,7,706
201906,SKU_15,D,5,7,216
201906,SKU_16,D,4,7,520
201906,SKU_70,B,6,6,201
201906,SKU_71,B,8,7,261
201906,SKU_72,B,6,6,318
201906,SKU_73,B,7,7,741
201906,SKU_74,B,5,6,135
201906,SKU_75,B,6,7,309
201906,SKU_103,A,13,6,806
201906,SKU_91,A,13,6,195
201906,SKU_17,F,7,15,2
201906,SKU_80,F,6,13,61
201906,SKU_76,F,6,13,127
201906,SKU_109,F,5,12,8
201906,SKU_19,F,7,14,4
201906,SKU_20,F,7,13,1
201906,SKU_107,F,6,12,74
201906,SKU_83,F,6,13,202
201906,SKU_77,F,6,13,517
201906,SKU_26,H,5,8,99
201906,SKU_27,I,5,5,272
201906,SKU_114,I,5,4,103
201906,SKU_29,I,5,8,55
201906,SKU_30,I,5,4,188
201906,SKU_32,I,4,6,256
201906,SKU_115,I,4,5,30
201906,SKU_33,G,8,15,1
201906,SKU_96,G,4,6,152
201906,SKU_92,G,4,7,207
201906,SKU_97,J,4,10,45
201906,SKU_93,J,4,10,224
201906,SKU_84,J,5,11,192
201906,SKU_85,J,5,11,318
201906,SKU_104,J,4,10,85
201906,SKU_86,J,4,10,396
201906,SKU_87,J,6,11,424
201906,SKU_78,J,6,11,650
201906,SKU_111,K,5,9,432
201906,SKU_112,K,5,9,686
201906,SKU_88,K,5,10,592
201906,SKU_89,K,5,10,495
201906,SKU_101,K,5,7,166
201906,SKU_102,K,5,7,210
201906,SKU_48,L,40,9,94
201906,SKU_116,L,40,7,35
201906,SKU_68,M,40,8,17
201906,SKU_65,M,80,11,48
201906,SKU_51,N,100,6,685
201906,SKU_52,N,100,5,483
201906,SKU_113,N,100,6,282
201906,SKU_55,N,50,3,82
201907,SKU_02,B,7,7,9
201907,SKU_05,C,6,8,1
201907,SKU_53,C,6,8,27
201907,SKU_54,C,5,8,54
201907,SKU_07,D,6,9,2229
201907,SKU_59,D,6,7,69
201907,SKU_08,D,7,8,1741
201907,SKU_09,D,7,7,311
201907,SKU_10,D,6,7,644
201907,SKU_11,D,7,7,217
201907,SKU_12,D,5,9,852
201907,SKU_105,D,9,8,5
201907,SKU_106,D,7,9,13
201907,SKU_13,D,8,8,222
201907,SKU_14,D,5,7,1233
201907,SKU_15,D,5,7,259
201907,SKU_16,D,4,7,593
201907,SKU_70,B,6,6,280
201907,SKU_71,B,8,7,247
201907,SKU_72,B,6,6,550
201907,SKU_73,B,7,7,626
201907,SKU_74,B,5,6,306
201907,SKU_75,B,6,7,196
201907,SKU_103,A,13,6,606
201907,SKU_91,A,13,6,311
201907,SKU_17,F,7,15,4
201907,SKU_80,F,6,13,80
201907,SKU_76,F,6,13,225
201907,SKU_81,F,2,4,0
201907,SKU_82,F,2,4,0
201907,SKU_109,F,5,12,15
201907,SKU_19,F,7,14,10
201907,SKU_20,F,7,13,2
201907,SKU_107,F,6,12,190
201907,SKU_83,F,6,13,225
201907,SKU_77,F,6,13,598
201907,SKU_58,G,8,11,4
201907,SKU_69,G,8,11,4
201907,SKU_26,H,5,8,129
201907,SKU_27,I,5,5,263
201907,SKU_114,I,5,4,168
201907,SKU_29,I,5,8,76
201907,SKU_30,I,5,4,302
201907,SKU_32,I,4,6,227
201907,SKU_115,I,4,5,147
201907,SKU_33,G,8,15,0
201907,SKU_96,G,4,6,173
201907,SKU_92,G,4,7,224
201907,SKU_97,J,4,10,71
201907,SKU_117,J,4,10,43
201907,SKU_93,J,4,10,312
201907,SKU_84,J,5,11,207
201907,SKU_85,J,5,11,228
201907,SKU_104,J,4,10,107
201907,SKU_118,J,4,10,46
201907,SKU_86,J,4,10,653
201907,SKU_87,J,6,11,524
201907,SKU_78,J,6,11,940
201907,SKU_111,K,5,9,552
201907,SKU_112,K,5,9,657
201907,SKU_88,K,5,10,641
201907,SKU_89,K,5,10,460
201907,SKU_101,K,5,7,271
201907,SKU_102,K,5,7,381
201907,SKU_48,L,40,9,69
201907,SKU_116,L,40,7,22
201907,SKU_68,M,40,8,4
201907,SKU_65,M,80,11,23
201907,SKU_119,M,80,13,14
201907,SKU_120,M,80,10,24
201907,SKU_51,N,100,6,486
201907,SKU_52,N,100,5,480
201907,SKU_113,N,100,6,415
201907,SKU_55,N,50,3,100
201908,SKU_02,B,7,7,23
201908,SKU_05,C,6,8,1
201908,SKU_53,C,6,8,36
201908,SKU_54,C,5,8,4
201908,SKU_07,D,6,9,2132
201908,SKU_08,D,7,8,1480
201908,SKU_09,D,7,7,246
201908,SKU_10,D,6,7,738
201908,SKU_11,D,7,7,53
201908,SKU_12,D,5,9,888
201908,SKU_105,D,9,8,4
201908,SKU_106,D,7,9,9
201908,SKU_13,D,8,8,295
201908,SKU_14,D,5,7,966
201908,SKU_15,D,5,7,222
201908,SKU_16,D,4,7,473
201908,SKU_70,B,6,6,229
201908,SKU_71,B,8,7,222
201908,SKU_72,B,6,6,866
201908,SKU_73,B,7,7,695
201908,SKU_74,B,5,6,372
201908,SKU_75,B,6,7,174
201908,SKU_103,A,13,6,590
201908,SKU_91,A,13,6,253
201908,SKU_17,F,7,15,6
201908,SKU_80,F,6,13,86
201908,SKU_76,F,6,13,183
201908,SKU_109,F,5,12,22
201908,SKU_19,F,7,14,2
201908,SKU_107,F,6,12,136
201908,SKU_83,F,6,13,228
201908,SKU_77,F,6,13,524
201908,SKU_58,G,8,11,2
201908,SKU_69,G,8,11,0
201908,SKU_26,H,5,8,128
201908,SKU_27,I,5,5,217
201908,SKU_114,I,5,4,178
201908,SKU_29,I,5,8,73
201908,SKU_30,I,5,4,194
201908,SKU_32,I,4,6,151
201908,SKU_115,I,4,5,103
201908,SKU_33,G,8,15,0
201908,SKU_96,G,4,6,147
201908,SKU_92,G,4,7,202
201908,SKU_97,J,4,10,48
201908,SKU_117,J,4,10,13
201908,SKU_93,J,4,10,243
201908,SKU_84,J,5,11,133
201908,SKU_85,J,5,11,214
201908,SKU_104,J,4,10,61
201908,SKU_118,J,4,10,28
201908,SKU_86,J,4,10,405
201908,SKU_87,J,6,11,400
201908,SKU_78,J,6,11,742
201908,SKU_111,K,5,9,548
201908,SKU_112,K,5,9,755
201908,SKU_88,K,5,10,690
201908,SKU_89,K,5,10,581
201908,SKU_101,K,5,7,405
201908,SKU_102,K,5,7,436
201908,SKU_48,L,40,9,116
201908,SKU_116,L,40,7,36
201908,SKU_68,M,40,8,31
201908,SKU_119,M,80,13,52
201908,SKU_120,M,80,10,29
201908,SKU_51,N,100,6,566
201908,SKU_52,N,100,5,364
201908,SKU_113,N,100,6,415
201908,SKU_55,N,50,3,250
201909,SKU_79,A,6,3,2
201909,SKU_05,C,6,8,5
201909,SKU_53,C,6,8,7
201909,SKU_54,C,5,8,21
201909,SKU_07,D,6,9,2281
201909,SKU_08,D,7,8,1661
201909,SKU_09,D,7,7,272
201909,SKU_10,D,6,7,669
201909,SKU_11,D,7,7,297
201909,SKU_12,D,5,9,826
201909,SKU_105,D,9,8,5
201909,SKU_106,D,7,9,10
201909,SKU_13,D,8,8,230
201909,SKU_14,D,5,7,812
201909,SKU_15,D,5,7,256
201909,SKU_16,D,4,7,451
201909,SKU_70,B,6,6,180
201909,SKU_71,B,8,7,388
201909,SKU_72,B,6,6,396
201909,SKU_73,B,7,7,614
201909,SKU_74,B,5,6,132
201909,SKU_75,B,6,7,242
201909,SKU_103,A,13,6,521
201909,SKU_91,A,13,6,298
201909,SKU_17,F,7,15,4
201909,SKU_80,F,6,13,77
201909,SKU_76,F,6,13,149
201909,SKU_81,F,2,4,1
201909,SKU_82,F,2,4,1
201909,SKU_109,F,5,12,12
201909,SKU_19,F,7,14,14
201909,SKU_20,F,7,13,55
201909,SKU_107,F,6,12,212
201909,SKU_83,F,6,13,224
201909,SKU_77,F,6,13,626
201909,SKU_58,G,8,11,0
201909,SKU_69,G,8,11,15
201909,SKU_26,H,5,8,124
201909,SKU_27,I,5,5,271
201909,SKU_114,I,5,4,259
201909,SKU_29,I,5,8,83
201909,SKU_30,I,5,4,269
201909,SKU_32,I,4,6,151
201909,SKU_115,I,4,5,195
201909,SKU_33,G,8,15,13
201909,SKU_96,G,4,6,164
201909,SKU_92,G,4,7,200
201909,SKU_97,J,4,10,51
201909,SKU_117,J,4,10,22
201909,SKU_93,J,4,10,235
201909,SKU_84,J,5,11,130
201909,SKU_85,J,5,11,139
201909,SKU_104,J,4,10,68
201909,SKU_118,J,4,10,40
201909,SKU_86,J,4,10,408
201909,SKU_87,J,6,11,430
201909,SKU_78,J,6,11,733
201909,SKU_111,K,5,9,626
201909,SKU_112,K,5,9,844
201909,SKU_88,K,5,10,479
201909,SKU_89,K,5,10,398
201909,SKU_101,K,5,7,381
201909,SKU_102,K,5,7,374
201909,SKU_48,L,40,9,57
201909,SKU_116,L,40,7,50
201909,SKU_68,M,40,8,16
201909,SKU_119,M,80,13,62
201909,SKU_120,M,80,10,38
201909,SKU_51,N,100,6,418
201909,SKU_52,N,100,5,579
201909,SKU_113,N,100,6,296
201909,SKU_55,N,50,3,387
201910,SKU_02,B,7,7,34
201910,SKU_05,C,6,8,7
201910,SKU_53,C,6,8,23
201910,SKU_54,C,5,8,19
201910,SKU_07,D,6,9,2379
201910,SKU_08,D,7,8,1516
201910,SKU_09,D,7,7,307
201910,SKU_10,D,6,7,641
201910,SKU_11,D,7,7,193
201910,SKU_12,D,5,9,814
201910,SKU_105,D,9,8,7
201910,SKU_106,D,7,9,18
201910,SKU_13,D,8,8,340
201910,SKU_14,D,5,7,948
201910,SKU_15,D,5,7,228
201910,SKU_16,D,4,7,545
201910,SKU_70,B,6,6,216
201910,SKU_71,B,8,7,408
201910,SKU_72,B,6,6,413
201910,SKU_73,B,7,7,367
201910,SKU_74,B,5,6,174
201910,SKU_75,B,6,7,177
201910,SKU_103,A,13,6,524
201910,SKU_91,A,13,6,288
201910,SKU_80,F,6,13,54
201910,SKU_76,F,6,13,130
201910,SKU_109,F,5,12,18
201910,SKU_110,F,7,13,4
201910,SKU_19,F,7,14,4
201910,SKU_20,F,7,13,7
201910,SKU_107,F,6,12,125
201910,SKU_83,F,6,13,281
201910,SKU_77,F,6,13,683
201910,SKU_121,I,5,3,212
201910,SKU_26,H,5,8,166
201910,SKU_27,I,5,5,186
201910,SKU_114,I,5,4,217
201910,SKU_29,I,5,8,84
201910,SKU_30,I,5,4,275
201910,SKU_32,I,4,6,204
201910,SKU_115,I,4,5,185
201910,SKU_33,G,8,15,1
201910,SKU_96,G,4,6,179
201910,SKU_92,G,4,7,223
201910,SKU_97,J,4,10,41
201910,SKU_117,J,4,10,71
201910,SKU_93,J,4,10,255
201910,SKU_84,J,5,11,87
201910,SKU_85,J,5,11,169
201910,SKU_104,J,4,10,72
201910,SKU_118,J,4,10,89
201910,SKU_86,J,4,10,415
201910,SKU_87,J,6,11,489
201910,SKU_78,J,6,11,899
201910,SKU_111,K,5,9,797
201910,SKU_112,K,5,9,1060
201910,SKU_88,K,5,10,631
201910,SKU_89,K,5,10,535
201910,SKU_101,K,5,7,130
201910,SKU_102,K,5,7,309
201910,SKU_116,L,40,7,66
201910,SKU_122,L,40,10,63
201910,SKU_68,M,40,8,9
201910,SKU_119,M,80,13,36
201910,SKU_120,M,80,10,48
201910,SKU_51,N,100,6,308
201910,SKU_52,N,100,5,386
201910,SKU_113,N,100,6,692
201910,SKU_55,N,50,3,240
201911,SKU_04,C,4,6,2
201911,SKU_05,C,6,8,9
201911,SKU_53,C,6,8,22
201911,SKU_54,C,5,8,31
201911,SKU_07,D,6,9,1459
201911,SKU_08,D,7,8,987
201911,SKU_09,D,7,7,278
201911,SKU_10,D,6,7,747
201911,SKU_11,D,7,7,185
201911,SKU_12,D,5,9,633
201911,SKU_105,D,9,8,4
201911,SKU_106,D,7,9,11
201911,SKU_13,D,8,8,178
201911,SKU_14,D,5,7,829
201911,SKU_15,D,5,7,210
201911,SKU_16,D,4,7,548
201911,SKU_70,B,6,6,158
201911,SKU_71,B,8,7,489
201911,SKU_72,B,6,6,1349
201911,SKU_73,B,7,7,789
201911,SKU_74,B,5,6,169
201911,SKU_75,B,6,7,717
201911,SKU_103,A,13,6,482
201911,SKU_91,A,13,6,205
201911,SKU_80,F,6,13,49
201911,SKU_76,F,6,13,129
201911,SKU_109,F,5,12,84
201911,SKU_19,F,7,14,6
201911,SKU_107,F,6,12,104
201911,SKU_83,F,6,13,227
201911,SKU_77,F,6,13,610
201911,SKU_121,I,5,3,166
201911,SKU_69,G,8,11,2
201911,SKU_26,H,5,8,131
201911,SKU_27,I,5,5,260
201911,SKU_114,I,5,4,200
201911,SKU_29,I,5,8,51
201911,SKU_30,I,5,4,119
201911,SKU_32,I,4,6,187
201911,SKU_115,I,4,5,176
201911,SKU_33,G,8,15,4
201911,SKU_96,G,4,6,118
201911,SKU_92,G,4,7,187
201911,SKU_97,J,4,10,56
201911,SKU_117,J,4,10,36
201911,SKU_93,J,4,10,221
201911,SKU_84,J,5,11,110
201911,SKU_85,J,5,11,139
201911,SKU_104,J,4,10,71
201911,SKU_118,J,4,10,47
201911,SKU_86,J,4,10,381
201911,SKU_87,J,6,11,547
201911,SKU_78,J,6,11,875
201911,SKU_111,K,5,9,669
201911,SKU_112,K,5,9,970
201911,SKU_88,K,5,10,652
201911,SKU_89,K,5,10,563
201911,SKU_101,K,5,7,65
201911,SKU_102,K,5,7,86
201911,SKU_116,L,40,7,33
201911,SKU_122,L,40,10,63
201911,SKU_68,M,40,8,10
201911,SKU_119,M,80,13,32
201911,SKU_120,M,80,10,13
201911,SKU_51,N,100,6,184
201911,SKU_113,N,100,6,856
201911,SKU_55,N,50,3,310
201912,SKU_04,C,4,6,0
201912,SKU_05,C,6,8,6
201912,SKU_53,C,6,8,14
201912,SKU_54,C,5,8,6
201912,SKU_07,D,6,9,1318
201912,SKU_08,D,7,8,838
201912,SKU_09,D,7,7,251
201912,SKU_10,D,6,7,368
201912,SKU_11,D,7,7,129
201912,SKU_12,D,5,9,544
201912,SKU_105,D,9,8,7
201912,SKU_106,D,7,9,6
201912,SKU_13,D,8,8,153
201912,SKU_14,D,5,7,454
201912,SKU_15,D,5,7,142
201912,SKU_16,D,4,7,357
201912,SKU_70,B,6,6,104
201912,SKU_71,B,8,7,331
201912,SKU_72,B,6,6,205
201912,SKU_73,B,7,7,573
201912,SKU_74,B,5,6,106
201912,SKU_75,B,6,7,174
201912,SKU_103,A,13,6,489
201912,SKU_91,A,13,6,369
201912,SKU_80,F,6,13,24
201912,SKU_76,F,6,13,62
201912,SKU_109,F,5,12,98
201912,SKU_107,F,6,12,41
201912,SKU_83,F,6,13,120
201912,SKU_77,F,6,13,376
201912,SKU_121,I,5,3,62
201912,SKU_26,H,5,8,71
201912,SKU_27,I,5,5,113
201912,SKU_114,I,5,4,173
201912,SKU_29,I,5,8,70
201912,SKU_30,I,5,4,300
201912,SKU_32,I,4,6,90
201912,SKU_115,I,4,5,122
201912,SKU_96,G,4,6,70
201912,SKU_92,G,4,7,117
201912,SKU_97,J,4,10,25
201912,SKU_117,J,4,10,15
201912,SKU_93,J,4,10,115
201912,SKU_84,J,5,11,85
201912,SKU_85,J,5,11,90
201912,SKU_104,J,4,10,30
201912,SKU_118,J,4,10,24
201912,SKU_86,J,4,10,172
201912,SKU_87,J,6,11,322
201912,SKU_78,J,6,11,712
201912,SKU_111,K,5,9,342
201912,SKU_112,K,5,9,461
201912,SKU_88,K,5,10,555
201912,SKU_89,K,5,10,432
201912,SKU_101,K,5,7,14
201912,SKU_102,K,5,7,9
201912,SKU_116,L,40,7,18
201912,SKU_122,L,40,10,39
201912,SKU_68,M,40,8,2
201912,SKU_119,M,80,13,25
201912,SKU_120,M,80,10,10
201912,SKU_51,N,100,6,241
201912,SKU_113,N,100,6,336
201912,SKU_55,N,50,3,151
202001,SKU_05,C,6,8,11
202001,SKU_53,C,6,8,29
202001,SKU_54,C,5,8,36
202001,SKU_07,D,6,9,2508
202001,SKU_08,D,7,8,1941
202001,SKU_09,D,7,7,265
202001,SKU_10,D,6,7,523
202001,SKU_11,D,7,7,230
202001,SKU_12,D,5,9,1116
202001,SKU_105,D,9,8,2
202001,SKU_106,D,7,9,10
202001,SKU_13,D,8,8,339
202001,SKU_14,D,5,7,692
202001,SKU_15,D,5,7,266
202001,SKU_16,D,4,7,553
202001,SKU_70,B,6,6,193
202001,SKU_71,B,8,7,244
202001,SKU_72,B,6,6,484
202001,SKU_73,B,7,7,658
202001,SKU_74,B,5,6,102
202001,SKU_75,B,6,7,141
202001,SKU_103,A,13,6,713
202001,SKU_91,A,13,6,120
202001,SKU_80,F,6,13,68
202001,SKU_76,F,6,13,120
202001,SKU_109,F,5,12,24
202001,SKU_19,F,7,14,4
202001,SKU_107,F,6,12,259
202001,SKU_83,F,6,13,319
202001,SKU_77,F,6,13,835
202001,SKU_121,I,5,3,164
202001,SKU_69,G,8,11,2
202001,SKU_26,H,5,8,161
202001,SKU_27,I,5,5,194
202001,SKU_114,I,5,4,282
202001,SKU_29,I,5,8,65
202001,SKU_30,I,5,4,272
202001,SKU_32,I,4,6,170
202001,SKU_115,I,4,5,243
202001,SKU_123,Q,5,11,235
202001,SKU_124,Q,5,11,262
202001,SKU_125,O,4,12,318
202001,SKU_126,O,4,12,386
202001,SKU_127,R,5,10,301
202001,SKU_128,R,5,10,371
202001,SKU_129,S,5,10,357
202001,SKU_130,S,5,10,431
202001,SKU_33,G,8,15,5
202001,SKU_96,G,4,6,122
202001,SKU_92,G,4,7,76
202001,SKU_97,J,4,10,69
202001,SKU_117,J,4,10,70
202001,SKU_93,J,4,10,262
202001,SKU_84,J,5,11,143
202001,SKU_85,J,5,11,198
