Date,SKU,Group,Units Pkg,Avg Price Pkg,Sales Pkg,Turnover per month,Avg Price Pkg binned,Sales Pkg binned,Low avg price,Medium avg price,High avg price
2019-10-01,SKU_85,J,5,11,169,1859,Medium,Low,0,1,0
2019-10-01,SKU_104,J,4,10,72,720,Low,Low,1,0,0
2019-10-01,SKU_118,J,4,10,89,890,Low,Low,1,0,0
2019-10-01,SKU_86,J,4,10,415,4150,Low,Low,1,0,0
2019-10-01,SKU_87,J,6,11,489,5379,Medium,Low,0,1,0
2019-10-01,SKU_78,J,6,11,899,9889,Medium,Low,0,1,0
2019-10-01,SKU_111,K,5,9,797,7173,Low,Low,1,0,0
2019-10-01,SKU_112,K,5,9,1060,9540,Low,Low,1,0,0
2019-10-01,SKU_88,K,5,10,631,6310,Low,Low,1,0,0
2019-10-01,SKU_89,K,5,10,535,5350,Low,Low,1,0,0
2019-10-01,SKU_101,K,5,7,130,910,Low,Low,1,0,0
2019-10-01,SKU_102,K,5,7,309,2163,Low,Low,1,0,0
2019-10-01,SKU_116,L,40,7,66,462,Low,Low,1,0,0
2019-10-01,SKU_122,L,40,10,63,630,Low,Low,1,0,0
2019-10-01,SKU_68,M,40,8,9,72,Low,Low,1,0,0
2019-10-01,SKU_119,M,80,13,36,468,Medium,Low,0,1,0
2019-10-01,SKU_120,M,80,10,48,480,Low,Low,1,0,0
2019-10-01,SKU_51,N,100,6,308,1848,Low,Low,1,0,0
2019-10-01,SKU_52,N,100,5,386,1930,Low,Low,1,0,0
2019-10-01,SKU_113,N,100,6,692,4152,Low,Low,1,0,0
2019-10-01,SKU_55,N,50,3,240,720,Low,Low,1,0,0
2019-11-01,SKU_04,C,4,6,2,12,Low,Low,1,0,0
2019-11-01,SKU_05,C,6,8,9,72,Low,Low,1,0,0
2019-11-01,SKU_53,C,6,8,22,176,Low,Low,1,0,0
2019-11-01,SKU_54,C,5,8,31,248,Low,Low,1,0,0
2019-11-01,SKU_07,D,6,9,1459,13131,Low,Medium,1,0,0
2019-11-01,SKU_08,D,7,8,987,7896,Low,Low,1,0,0
2019-11-01,SKU_09,D,7,7,278,1946,Low,Low,1,0,0
2019-11-01,SKU_10,D,6,7,747,5229,Low,Low,1,0,0
2019-11-01,SKU_11,D,7,7,185,1295,Low,Low,1,0,0
2019-11-01,SKU_12,D,5,9,633,5697,Low,Low,1,0,0
2019-11-01,SKU_105,D,9,8,4,32,Low,Low,1,0,0
2019-11-01,SKU_106,D,7,9,11,99,Low,Low,1,0,0
2019-11-01,SKU_13,D,8,8,178,1424,Low,Low,1,0,0
2019-11-01,SKU_14,D,5,7,829,5803,Low,Low,1,0,0
2019-11-01,SKU_15,D,5,7,210,1470,Low,Low,1,0,0
2019-11-01,SKU_16,D,4,7,548,3836,Low,Low,1,0,0
2019-11-01,SKU_70,B,6,6,158,948,Low,Low,1,0,0
2019-11-01,SKU_71,B,8,7,489,3423,Low,Low,1,0,0
2019-11-01,SKU_72,B,6,6,1349,8094,Low,Medium,1,0,0
2019-11-01,SKU_73,B,7,7,789,5523,Low,Low,1,0,0
2019-11-01,SKU_74,B,5,6,169,1014,Low,Low,1,0,0
2019-11-01,SKU_75,B,6,7,717,5019,Low,Low,1,0,0
2019-11-01,SKU_103,A,13,6,482,2892,Low,Low,1,0,0
2019-11-01,SKU_91,A,13,6,205,1230,Low,Low,1,0,0
2019-11-01,SKU_80,F,6,13,49,637,Medium,Low,0,1,0
2019-11-01,SKU_76,F,6,13,129,1677,Medium,Low,0,1,0
2019-11-01,SKU_109,F,5,12,84,1008,Medium,Low,0,1,0
2019-11-01,SKU_19,F,7,14,6,84,Medium,Low,0,1,0
2019-11-01,SKU_107,F,6,12,104,1248,Medium,Low,0,1,0
2019-11-01,SKU_83,F,6,13,227,2951,Medium,Low,0,1,0
2019-11-01,SKU_77,F,6,13,610,7930,Medium,Low,0,1,0
2019-11-01,SKU_121,I,5,3,166,498,Low,Low,1,0,0
2019-11-01,SKU_69,G,8,11,2,22,Medium,Low,0,1,0
2019-11-01,SKU_26,H,5,8,131,1048,Low,Low,1,0,0
2019-11-01,SKU_27,I,5,5,260,1300,Low,Low,1,0,0
2019-11-01,SKU_114,I,5,4,200,800,Low,Low,1,0,0
2019-11-01,SKU_29,I,5,8,51,408,Low,Low,1,0,0
2019-11-01,SKU_30,I,5,4,119,476,Low,Low,1,0,0
2019-11-01,SKU_32,I,4,6,187,1122,Low,Low,1,0,0
2019-11-01,SKU_115,I,4,5,176,880,Low,Low,1,0,0
2019-11-01,SKU_33,G,8,15,4,60,Medium,Low,0,1,0
2019-11-01,SKU_96,G,4,6,118,708,Low,Low,1,0,0
2019-11-01,SKU_92,G,4,7,187,1309,Low,Low,1,0,0
2019-11-01,SKU_97,J,4,10,56,560,Low,Low,1,0,0
2019-11-01,SKU_117,J,4,10,36,360,Low,Low,1,0,0
2019-11-01,SKU_93,J,4,10,221,2210,Low,Low,1,0,0
2019-11-01,SKU_84,J,5,11,110,1210,Medium,Low,0,1,0
2019-11-01,SKU_85,J,5,11,139,1529,Medium,Low,0,1,0
2019-11-01,SKU_104,J,4,10,71,710,Low,Low,1,0,0
2019-11-01,SKU_118,J,4,10,47,470,Low,Low,1,0,0
2019-11-01,SKU_86,J,4,10,381,3810,Low,Low,1,0,0
2019-11-01,SKU_87,J,6,11,547,6017,Medium,Low,0,1,0
2019-11-01,SKU_78,J,6,11,875,9625,Medium,Low,0,1,0
2019-11-01,SKU_111,K,5,9,669,6021,Low,Low,1,0,0
2019-11-01,SKU_112,K,5,9,970,8730,Low,Low,1,0,0
2019-11-01,SKU_88,K,5,10,652,6520,Low,Low,1,0,0
2019-11-01,SKU_89,K,5,10,563,5630,Low,Low,1,0,0
2019-11-01,SKU_101,K,5,7,65,455,Low,Low,1,0,0
2019-11-01,SKU_102,K,5,7,86,602,Low,Low,1,0,0
2019-11-01,SKU_116,L,40,7,33,231,Low,Low,1,0,0
2019-11-01,SKU_122,L,40,10,63,630,Low,Low,1,0,0
2019-11-01,SKU_68,M,40,8,10,80,Low,Low,1,0,0
2019-11-01,SKU_119,M,80,13,32,416,Medium,Low,0,1,0
2019-11-01,SKU_120,M,80,10,13,130,Low,Low,1,0,0
2019-11-01,SKU_51,N,100,6,184,1104,Low,Low,1,0,0
2019-11-01,SKU_113,N,100,6,856,5136,Low,Low,1,0,0
2019-11-01,SKU_55,N,50,3,310,930,Low,Low,1,0,0
2019-12-01,SKU_04,C,4,6,0,0,Low,Low,1,0,0
2019-12-01,SKU_05,C,6,8,6,48,Low,Low,1,0,0
2019-12-01,SKU_53,C,6,8,14,112,Low,Low,1,0,0
2019-12-01,SKU_54,C,5,8,6,48,Low,Low,1,0,0
2019-12-01,SKU_07,D,6,9,1318,11862,Low,Medium,1,0,0
2019-12-01,SKU_08,D,7,8,838,6704,Low,Low,1,0,0
2019-12-01,SKU_09,D,7,7,251,1757,Low,Low,1,0,0
2019-12-01,SKU_10,D,6,7,368,2576,Low,Low,1,0,0
2019-12-01,SKU_11,D,7,7,129,903,Low,Low,1,0,0
2019-12-01,SKU_12,D,5,9,544,4896,Low,Low,1,0,0
2019-12-01,SKU_105,D,9,8,7,56,Low,Low,1,0,0
2019-12-01,SKU_106,D,7,9,6,54,Low,Low,1,0,0
2019-12-01,SKU_13,D,8,8,153,1224,Low,Low,1,0,0
2019-12-01,SKU_14,D,5,7,454,3178,Low,Low,1,0,0
2019-12-01,SKU_15,D,5,7,142,994,Low,Low,1,0,0
2019-12-01,SKU_16,D,4,7,357,2499,Low,Low,1,0,0
2019-12-01,SKU_70,B,6,6,104,624,Low,Low,1,0,0
2019-12-01,SKU_71,B,8,7,331,2317,Low,Low,1,0,0
2019-12-01,SKU_72,B,6,6,205,1230,Low,Low,1,0,0
2019-12-01,SKU_73,B,7,7,573,4011,Low,Low,1,0,0
2019-12-01,SKU_74,B,5,6,106,636,Low,Low,1,0,0
2019-12-01,SKU_75,B,6,7,174,1218,Low,Low,1,0,0
2019-12-01,SKU_103,A,13,6,489,2934,Low,Low,1,0,0
2019-12-01,SKU_91,A,13,6,369,2214,Low,Low,1,0,0
2019-12-01,SKU_80,F,6,13,24,312,Medium,Low,0,1,0
2019-12-01,SKU_76,F,6,13,62,806,Medium,Low,0,1,0
2019-12-01,SKU_109,F,5,12,98,1176,Medium,Low,0,1,0
2019-12-01,SKU_107,F,6,12,41,492,Medium,Low,0,1,0
2019-12-01,SKU_83,F,6,13,120,1560,Medium,Low,0,1,0
2019-12-01,SKU_77,F,6,13,376,4888,Medium,Low,0,1,0
2019-12-01,SKU_121,I,5,3,62,186,Low,Low,1,0,0
2019-12-01,SKU_26,H,5,8,71,568,Low,Low,1,0,0
2019-12-01,SKU_27,I,5,5,113,565,Low,Low,1,0,0
2019-12-01,SKU_114,I,5,4,173,692,Low,Low,1,0,0
2019-12-01,SKU_29,I,5,8,70,560,Low,Low,1,0,0
2019-12-01,SKU_30,I,5,4,300,1200,Low,Low,1,0,0
2019-12-01,SKU_32,I,4,6,90,540,Low,Low,1,0,0
2019-12-01,SKU_115,I,4,5,122,610,Low,Low,1,0,0
2019-12-01,SKU_96,G,4,6,70,420,Low,Low,1,0,0
2019-12-01,SKU_92,G,4,7,117,819,Low,Low,1,0,0
2019-12-01,SKU_97,J,4,10,25,250,Low,Low,1,0,0
2019-12-01,SKU_117,J,4,10,15,150,Low,Low,1,0,0
2019-12-01,SKU_93,J,4,10,115,1150,Low,Low,1,0,0
2019-12-01,SKU_84,J,5,11,85,935,Medium,Low,0,1,0
2019-12-01,SKU_85,J,5,11,90,990,Medium,Low,0,1,0
2019-12-01,SKU_104,J,4,10,30,300,Low,Low,1,0,0
2019-12-01,SKU_118,J,4,10,24,240,Low,Low,1,0,0
2019-12-01,SKU_86,J,4,10,172,1720,Low,Low,1,0,0
2019-12-01,SKU_87,J,6,11,322,3542,Medium,Low,0,1,0
2019-12-01,SKU_78,J,6,11,712,7832,Medium,Low,0,1,0
2019-12-01,SKU_111,K,5,9,342,3078,Low,Low,1,0,0
2019-12-01,SKU_112,K,5,9,461,4149,Low,Low,1,0,0
2019-12-01,SKU_88,K,5,10,555,5550,Low,Low,1,0,0
2019-12-01,SKU_89,K,5,10,432,4320,Low,Low,1,0,0
2019-12-01,SKU_101,K,5,7,14,98,Low,Low,1,0,0
2019-12-01,SKU_102,K,5,7,9,63,Low,Low,1,0,0
2019-12-01,SKU_116,L,40,7,18,126,Low,Low,1,0,0
2019-12-01,SKU_122,L,40,10,39,390,Low,Low,1,0,0
2019-12-01,SKU_68,M,40,8,2,16,Low,Low,1,0,0
2019-12-01,SKU_119,M,80,13,25,325,Medium,Low,0,1,0
2019-12-01,SKU_120,M,80,10,10,100,Low,Low,1,0,0
2019-12-01,SKU_51,N,100,6,241,1446,Low,Low,1,0,0
2019-12-01,SKU_113,N,100,6,336,2016,Low,Low,1,0,0
2019-12-01,SKU_55,N,50,3,151,453,Low,Low,1,0,0
2020-01-01,SKU_05,C,6,8,11,88,Low,Low,1,0,0
2020-01-01,SKU_53,C,6,8,29,232,Low,Low,1,0,0
2020-01-01,SKU_54,C,5,8,36,288,Low,Low,1,0,0
2020-01-01,SKU_07,D,6,9,2508,22572,Low,High,1,0,0
2020-01-01,SKU_08,D,7,8,1941,15528,Low,Medium,1,0,0
2020-01-01,SKU_09,D,7,7,265,1855,Low,Low,1,0,0
2020-01-01,SKU_10,D,6,7,523,3661,Low,Low,1,0,0
2020-01-01,SKU_11,D,7,7,230,1610,Low,Low,1,0,0
2020-01-01,SKU_12,D,5,9,1116,10044,Low,Low,1,0,0
2020-01-01,SKU_105,D,9,8,2,16,Low,Low,1,0,0
2020-01-01,SKU_106,D,7,9,10,90,Low,Low,1,0,0
2020-01-01,SKU_13,D,8,8,339,2712,Low,Low,1,0,0
2020-01-01,SKU_14,D,5,7,692,4844,Low,Low,1,0,0
2020-01-01,SKU_15,D,5,7,266,1862,Low,Low,1,0,0
2020-01-01,SKU_16,D,4,7,553,3871,Low,Low,1,0,0
2020-01-01,SKU_70,B,6,6,193,1158,Low,Low,1,0,0
2020-01-01,SKU_71,B,8,7,244,1708,Low,Low,1,0,0
2020-01-01,SKU_72,B,6,6,484,2904,Low,Low,1,0,0
2020-01-01,SKU_73,B,7,7,658,4606,Low,Low,1,0,0
2020-01-01,SKU_74,B,5,6,102,612,Low,Low,1,0,0
2020-01-01,SKU_75,B,6,7,141,987,Low,Low,1,0,0
2020-01-01,SKU_103,A,13,6,713,4278,Low,Low,1,0,0
2020-01-01,SKU_91,A,13,6,120,720,Low,Low,1,0,0
2020-01-01,SKU_80,F,6,13,68,884,Medium,Low,0,1,0
2020-01-01,SKU_76,F,6,13,120,1560,Medium,Low,0,1,0
2020-01-01,SKU_109,F,5,12,24,288,Medium,Low,0,1,0
2020-01-01,SKU_19,F,7,14,4,56,Medium,Low,0,1,0
2020-01-01,SKU_107,F,6,12,259,3108,Medium,Low,0,1,0
2020-01-01,SKU_83,F,6,13,319,4147,Medium,Low,0,1,0
2020-01-01,SKU_77,F,6,13,835,10855,Medium,Low,0,1,0
2020-01-01,SKU_121,I,5,3,164,492,Low,Low,1,0,0
2020-01-01,SKU_69,G,8,11,2,22,Medium,Low,0,1,0
2020-01-01,SKU_26,H,5,8,161,1288,Low,Low,1,0,0
2020-01-01,SKU_27,I,5,5,194,970,Low,Low,1,0,0
2020-01-01,SKU_114,I,5,4,282,1128,Low,Low,1,0,0
2020-01-01,SKU_29,I,5,8,65,520,Low,Low,1,0,0
2020-01-01,SKU_30,I,5,4,272,1088,Low,Low,1,0,0
2020-01-01,SKU_32,I,4,6,170,1020,Low,Low,1,0,0
2020-01-01,SKU_115,I,4,5,243,1215,Low,Low,1,0,0
2020-01-01,SKU_123,Q,5,11,235,2585,Medium,Low,0,1,0
2020-01-01,SKU_124,Q,5,11,262,2882,Medium,Low,0,1,0
2020-01-01,SKU_125,O,4,12,318,3816,Medium,Low,0,1,0
2020-01-01,SKU_126,O,4,12,386,4632,Medium,Low,0,1,0
2020-01-01,SKU_127,R,5,10,301,3010,Low,Low,1,0,0
2020-01-01,SKU_128,R,5,10,371,3710,Low,Low,1,0,0
2020-01-01,SKU_129,S,5,10,357,3570,Low,Low,1,0,0
2020-01-01,SKU_130,S,5,10,431,4310,Low,Low,1,0,0
2020-01-01,SKU_33,G,8,15,5,75,Medium,Low,0,1,0
2020-01-01,SKU_96,G,4,6,122,732,Low,Low,1,0,0
2020-01-01,SKU_92,G,4,7,76,532,Low,Low,1,0,0
2020-01-01,SKU_97,J,4,10,69,690,Low,Low,1,0,0
2020-01-01,SKU_117,J,4,10,70,700,Low,Low,1,0,0
2020-01-01,SKU_93,J,4,10,262,2620,Low,Low,1,0,0
2020-01-01,SKU_84,J,5,11,143,1573,Medium,Low,0,1,0
2020-01-01,SKU_85,J,5,11,198,2178,Medium,Low,0,1,0
2020-01-01,SKU_104,J,4,10,73,730,Low,Low,1,0,0
2020-01-01,SKU_118,J,4,10,96,960,Low,Low,1,0,0
2020-01-01,SKU_86,J,4,10,410,4100,Low,Low,1,0,0
2020-01-01,SKU_87,J,6,11,576,6336,Medium,Low,0,1,0
2020-01-01,SKU_78,J,6,11,1034,11374,Medium,Low,0,1,0
2020-01-01,SKU_111,K,5,9,982,8838,Low,Low,1,0,0
2020-01-01,SKU_112,K,5,9,1450,13050,Low,Medium,1,0,0
2020-01-01,SKU_88,K,5,10,982,9820,Low,Low,1,0,0
2020-01-01,SKU_89,K,5,10,720,7200,Low,Low,1,0,0
2020-01-01,SKU_101,K,5,7,32,224,Low,Low,1,0,0
2020-01-01,SKU_102,K,5,7,34,238,Low,Low,1,0,0
2020-01-01,SKU_131,P,4,11,291,3201,Medium,Low,0,1,0
2020-01-01,SKU_132,P,4,11,279,3069,Medium,Low,0,1,0
2020-01-01,SKU_116,L,40,7,68,476,Low,Low,1,0,0
2020-01-01,SKU_122,L,40,10,57,570,Low,Low,1,0,0
2020-01-01,SKU_68,M,40,8,11,88,Low,Low,1,0,0
2020-01-01,SKU_119,M,80,13,58,754,Medium,Low,0,1,0
2020-01-01,SKU_120,M,80,10,25,250,Low,Low,1,0,0
2020-01-01,SKU_51,N,100,6,273,1638,Low,Low,1,0,0
2020-01-01,SKU_113,N,100,6,831,4986,Low,Low,1,0,0
2020-01-01,SKU_55,N,50,3,125,375,Low,Low,1,0,0
2020-02-01,SKU_133,C,6,7,9,63,Low,Low,1,0,0
2020-02-01,SKU_05,C,6,8,0,0,Low,Low,1,0,0
2020-02-01,SKU_53,C,6,8,19,152,Low,Low,1,0,0
2020-02-01,SKU_54,C,5,8,27,216,Low,Low,1,0,0
2020-02-01,SKU_07,D,6,9,1877,16893,Low,Medium,1,0,0
2020-02-01,SKU_08,D,7,8,1293,10344,Low,Medium,1,0,0
2020-02-01,SKU_09,D,7,7,306,2142,Low,Low,1,0,0
2020-02-01,SKU_10,D,6,7,480,3360,Low,Low,1,0,0
2020-02-01,SKU_11,D,7,7,108,756,Low,Low,1,0,0
2020-02-01,SKU_12,D,5,9,748,6732,Low,Low,1,0,0
2020-02-01,SKU_105,D,9,8,8,64,Low,Low,1,0,0
2020-02-01,SKU_106,D,7,9,8,72,Low,Low,1,0,0
2020-02-01,SKU_13,D,8,8,228,1824,Low,Low,1,0,0
2020-02-01,SKU_14,D,5,7,614,4298,Low,Low,1,0,0
2020-02-01,SKU_16,D,4,7,513,3591,Low,Low,1,0,0
2020-02-01,SKU_70,B,6,6,524,3144,Low,Low,1,0,0
2020-02-01,SKU_71,B,8,7,240,1680,Low,Low,1,0,0
2020-02-01,SKU_72,B,6,6,322,1932,Low,Low,1,0,0
2020-02-01,SKU_73,B,7,7,1256,8792,Low,Medium,1,0,0
2020-02-01,SKU_74,B,5,6,156,936,Low,Low,1,0,0
2020-02-01,SKU_75,B,6,7,629,4403,Low,Low,1,0,0
2020-02-01,SKU_103,A,13,6,692,4152,Low,Low,1,0,0
2020-02-01,SKU_91,A,13,6,344,2064,Low,Low,1,0,0
2020-02-01,SKU_80,F,6,13,42,546,Medium,Low,0,1,0
2020-02-01,SKU_76,F,6,13,97,1261,Medium,Low,0,1,0
2020-02-01,SKU_109,F,5,12,41,492,Medium,Low,0,1,0
2020-02-01,SKU_19,F,7,14,5,70,Medium,Low,0,1,0
2020-02-01,SKU_107,F,6,12,171,2052,Medium,Low,0,1,0
2020-02-01,SKU_83,F,6,13,271,3523,Medium,Low,0,1,0
2020-02-01,SKU_77,F,6,13,659,8567,Medium,Low,0,1,0
2020-02-01,SKU_121,I,5,3,82,246,Low,Low,1,0,0
2020-02-01,SKU_26,H,5,8,146,1168,Low,Low,1,0,0
2020-02-01,SKU_27,I,5,5,175,875,Low,Low,1,0,0
2020-02-01,SKU_114,I,5,4,147,588,Low,Low,1,0,0
2020-02-01,SKU_29,I,5,8,49,392,Low,Low,1,0,0
2020-02-01,SKU_30,I,5,4,225,900,Low,Low,1,0,0
2020-02-01,SKU_32,I,4,6,169,1014,Low,Low,1,0,0
2020-02-01,SKU_115,I,4,5,153,765,Low,Low,1,0,0
2020-02-01,SKU_123,Q,5,11,85,935,Medium,Low,0,1,0
2020-02-01,SKU_124,Q,5,11,190,2090,Medium,Low,0,1,0
2020-02-01,SKU_125,O,4,12,128,1536,Medium,Low,0,1,0
2020-02-01,SKU_126,O,4,12,189,2268,Medium,Low,0,1,0
2020-02-01,SKU_127,R,5,10,141,1410,Low,Low,1,0,0
2020-02-01,SKU_128,R,5,10,123,1230,Low,Low,1,0,0
2020-02-01,SKU_129,S,5,10,96,960,Low,Low,1,0,0
2020-02-01,SKU_130,S,5,10,143,1430,Low,Low,1,0,0
2020-02-01,SKU_33,G,8,15,0,0,Medium,Low,0,1,0
2020-02-01,SKU_117,J,4,10,38,380,Low,Low,1,0,0
2020-02-01,SKU_93,J,4,10,35,350,Low,Low,1,0,0
2020-02-01,SKU_84,J,5,11,136,1496,Medium,Low,0,1,0
2020-02-01,SKU_85,J,5,11,203,2233,Medium,Low,0,1,0
2020-02-01,SKU_118,J,4,10,46,460,Low,Low,1,0,0
2020-02-01,SKU_86,J,4,10,9,90,Low,Low,1,0,0
2020-02-01,SKU_87,J,6,11,734,8074,Medium,Low,0,1,0
2020-02-01,SKU_78,J,6,11,1266,13926,Medium,Medium,0,1,0
2020-02-01,SKU_111,K,5,9,1010,9090,Low,Low,1,0,0
2020-02-01,SKU_112,K,5,9,892,8028,Low,Low,1,0,0
2020-02-01,SKU_88,K,5,10,735,7350,Low,Low,1,0,0
2020-02-01,SKU_89,K,5,10,749,7490,Low,Low,1,0,0
2020-02-01,SKU_101,K,5,7,13,91,Low,Low,1,0,0
2020-02-01,SKU_102,K,5,7,18,126,Low,Low,1,0,0
2020-02-01,SKU_131,P,4,11,105,1155,Medium,Low,0,1,0
2020-02-01,SKU_132,P,4,11,206,2266,Medium,Low,0,1,0
2020-02-01,SKU_116,L,40,7,74,518,Low,Low,1,0,0
2020-02-01,SKU_122,L,40,10,50,500,Low,Low,1,0,0
2020-02-01,SKU_68,M,40,8,9,72,Low,Low,1,0,0
2020-02-01,SKU_119,M,80,13,40,520,Medium,Low,0,1,0
2020-02-01,SKU_120,M,80,10,22,220,Low,Low,1,0,0
2020-02-01,SKU_51,N,100,6,320,1920,Low,Low,1,0,0
2020-02-01,SKU_113,N,100,6,732,4392,Low,Low,1,0,0
2020-02-01,SKU_55,N,50,3,130,390,Low,Low,1,0,0
2020-03-01,SKU_02,B,7,7,4,28,Low,Low,1,0,0
2020-03-01,SKU_133,C,6,7,15,105,Low,Low,1,0,0
2020-03-01,SKU_53,C,6,8,27,216,Low,Low,1,0,0
2020-03-01,SKU_54,C,5,8,63,504,Low,Low,1,0,0
2020-03-01,SKU_07,D,6,9,2439,21951,Low,High,1,0,0
2020-03-01,SKU_08,D,7,8,1592,12736,Low,Medium,1,0,0
2020-03-01,SKU_09,D,7,7,297,2079,Low,Low,1,0,0
2020-03-01,SKU_10,D,6,7,690,4830,Low,Low,1,0,0
2020-03-01,SKU_12,D,5,9,792,7128,Low,Low,1,0,0
2020-03-01,SKU_105,D,9,8,11,88,Low,Low,1,0,0
2020-03-01,SKU_106,D,7,9,24,216,Low,Low,1,0,0
2020-03-01,SKU_13,D,8,8,353,2824,Low,Low,1,0,0
2020-03-01,SKU_14,D,5,7,823,5761,Low,Low,1,0,0
2020-03-01,SKU_16,D,4,7,441,3087,Low,Low,1,0,0
2020-03-01,SKU_70,B,6,6,559,3354,Low,Low,1,0,0
2020-03-01,SKU_71,B,8,7,303,2121,Low,Low,1,0,0
2020-03-01,SKU_72,B,6,6,327,1962,Low,Low,1,0,0
2020-03-01,SKU_73,B,7,7,628,4396,Low,Low,1,0,0
2020-03-01,SKU_74,B,5,6,138,828,Low,Low,1,0,0
2020-03-01,SKU_75,B,6,7,539,3773,Low,Low,1,0,0
2020-03-01,SKU_103,A,13,6,774,4644,Low,Low,1,0,0
2020-03-01,SKU_91,A,13,6,273,1638,Low,Low,1,0,0
2020-03-01,SKU_80,F,6,13,73,949,Medium,Low,0,1,0
2020-03-01,SKU_76,F,6,13,174,2262,Medium,Low,0,1,0
2020-03-01,SKU_109,F,5,12,55,660,Medium,Low,0,1,0
2020-03-01,SKU_110,F,7,13,1,13,Medium,Low,0,1,0
2020-03-01,SKU_19,F,7,14,3,42,Medium,Low,0,1,0
2020-03-01,SKU_107,F,6,12,250,3000,Medium,Low,0,1,0
2020-03-01,SKU_83,F,6,13,360,4680,Medium,Low,0,1,0
2020-03-01,SKU_77,F,6,13,928,12064,Medium,Low,0,1,0
2020-03-01,SKU_121,I,5,3,149,447,Low,Low,1,0,0
2020-03-01,SKU_26,H,5,8,175,1400,Low,Low,1,0,0
2020-03-01,SKU_27,I,5,5,263,1315,Low,Low,1,0,0
2020-03-01,SKU_114,I,5,4,286,1144,Low,Low,1,0,0
2020-03-01,SKU_29,I,5,8,78,624,Low,Low,1,0,0
2020-03-01,SKU_30,I,5,4,392,1568,Low,Low,1,0,0
2020-03-01,SKU_32,I,4,6,208,1248,Low,Low,1,0,0
2020-03-01,SKU_115,I,4,5,288,1440,Low,Low,1,0,0
2020-03-01,SKU_123,Q,5,11,102,1122,Medium,Low,0,1,0
2020-03-01,SKU_124,Q,5,11,87,957,Medium,Low,0,1,0
2020-03-01,SKU_125,O,4,12,130,1560,Medium,Low,0,1,0
2020-03-01,SKU_126,O,4,12,208,2496,Medium,Low,0,1,0
2020-03-01,SKU_127,R,5,10,113,1130,Low,Low,1,0,0
2020-03-01,SKU_128,R,5,10,129,1290,Low,Low,1,0,0
2020-03-01,SKU_129,S,5,10,85,850,Low,Low,1,0,0
2020-03-01,SKU_130,S,5,10,115,1150,Low,Low,1,0,0
2020-03-01,SKU_33,G,8,15,1,15,Medium,Low,0,1,0
2020-03-01,SKU_93,J,4,10,8,80,Low,Low,1,0,0
2020-03-01,SKU_84,J,5,11,180,1980,Medium,Low,0,1,0
2020-03-01,SKU_85,J,5,11,301,3311,Medium,Low,0,1,0
2020-03-01,SKU_118,J,4,10,43,430,Low,Low,1,0,0
2020-03-01,SKU_86,J,4,10,11,110,Low,Low,1,0,0
2020-03-01,SKU_87,J,6,11,778,8558,Medium,Low,0,1,0
2020-03-01,SKU_78,J,6,11,1216,13376,Medium,Medium,0,1,0
2020-03-01,SKU_111,K,5,9,1061,9549,Low,Low,1,0,0
2020-03-01,SKU_112,K,5,9,1923,17307,Low,Medium,1,0,0
2020-03-01,SKU_88,K,5,10,1125,11250,Low,Medium,1,0,0
2020-03-01,SKU_89,K,5,10,716,7160,Low,Low,1,0,0
2020-03-01,SKU_101,K,5,7,36,252,Low,Low,1,0,0
2020-03-01,SKU_102,K,5,7,24,168,Low,Low,1,0,0
2020-03-01,SKU_131,P,4,11,83,913,Medium,Low,0,1,0
2020-03-01,SKU_132,P,4,11,103,1133,Medium,Low,0,1,0
2020-03-01,SKU_116,L,40,7,39,273,Low,Low,1,0,0
2020-03-01,SKU_122,L,40,10,76,760,Low,Low,1,0,0
2020-03-01,SKU_68,M,40,8,6,48,Low,Low,1,0,0
2020-03-01,SKU_119,M,80,13,68,884,Medium,Low,0,1,0
2020-03-01,SKU_120,M,80,10,82,820,Low,Low,1,0,0
2020-03-01,SKU_51,N,100,6,575,3450,Low,Low,1,0,0
2020-03-01,SKU_113,N,100,6,1278,7668,Low,Medium,1,0,0
2020-03-01,SKU_55,N,50,3,94,282,Low,Low,1,0,0
2020-04-01,SKU_79,A,6,3,32,96,Low,Low,1,0,0
2020-04-01,SKU_133,C,6,7,3,21,Low,Low,1,0,0
2020-04-01,SKU_53,C,6,8,15,120,Low,Low,1,0,0
2020-04-01,SKU_54,C,5,8,32,256,Low,Low,1,0,0
2020-04-01,SKU_07,D,6,9,2097,18873,Low,Medium,1,0,0
2020-04-01,SKU_08,D,7,8,1506,12048,Low,Medium,1,0,0
2020-04-01,SKU_09,D,7,7,321,2247,Low,Low,1,0,0
2020-04-01,SKU_10,D,6,7,942,6594,Low,Low,1,0,0
2020-04-01,SKU_12,D,5,9,847,7623,Low,Low,1,0,0
2020-04-01,SKU_105,D,9,8,2,16,Low,Low,1,0,0
2020-04-01,SKU_106,D,7,9,15,135,Low,Low,1,0,0
2020-04-01,SKU_13,D,8,8,366,2928,Low,Low,1,0,0
2020-04-01,SKU_14,D,5,7,1297,9079,Low,Medium,1,0,0
2020-04-01,SKU_16,D,4,7,641,4487,Low,Low,1,0,0
2020-04-01,SKU_70,B,6,6,251,1506,Low,Low,1,0,0
2020-04-01,SKU_71,B,8,7,376,2632,Low,Low,1,0,0
2020-04-01,SKU_72,B,6,6,457,2742,Low,Low,1,0,0
2020-04-01,SKU_73,B,7,7,964,6748,Low,Low,1,0,0
